drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB09079|Q13547,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB09079|Q9UQL6,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB09079|Q92769,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB09079|P09884,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB09079|P12268,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB09079|P07947,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB09079|P06241,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB09079|P56524,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB09079|Q8WUI4,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB09079|O15379,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB09079|Q9UKV0,,
DB09079,4.2760398490095736e-05,4.368958256193772,18,Nintedanib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB09079|P12931,target_negativeEffect,inhibitor
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB06595|Q13547,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB06595|Q9UQL6,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB06595|Q92769,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB06595|P09884,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB06595|P12268,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB06595|P07947,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB06595|P06241,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB06595|P56524,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB06595|Q8WUI4,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB06595|O15379,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB06595|Q9UKV0,,
DB06595,3.8925808445922034e-05,4.409762358850868,19,Midostaurin,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB06595|P12931,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB06616|Q13547,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB06616|Q9UQL6,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB06616|Q92769,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB06616|P09884,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB06616|P12268,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB06616|P07947,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB06616|P06241,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB06616|P56524,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB06616|Q8WUI4,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB06616|O15379,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB06616|Q9UKV0,,
DB06616,3.840540202643916e-05,4.415607684349419,20,Bosutinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB06616|P12931,target_negativeEffect,inhibitor
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB08865|Q13547,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB08865|Q9UQL6,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB08865|Q92769,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB08865|P09884,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB08865|P12268,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB08865|P07947,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB08865|P06241,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB08865|P56524,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB08865|Q8WUI4,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB08865|O15379,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB08865|Q9UKV0,,
DB08865,2.8431333550814027e-05,4.546202769568184,21,Crizotinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB08865|P12931,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,Q13547,HDAC1,ENSG00000116478,DB01118|Q13547,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,Q9UQL6,HDAC5,ENSG00000108840,DB01118|Q9UQL6,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,Q92769,HDAC2,ENSG00000196591,DB01118|Q92769,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,P09884,POLA1,ENSG00000101868,DB01118|P09884,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,P12268,IMPDH2,ENSG00000178035,DB01118|P12268,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,P07947,YES1,ENSG00000176105,DB01118|P07947,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,P06241,FYN,ENSG00000010810,DB01118|P06241,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,P56524,HDAC4,ENSG00000068024,DB01118|P56524,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,Q8WUI4,HDAC7,ENSG00000061273,DB01118|Q8WUI4,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,O15379,HDAC3,ENSG00000171720,DB01118|O15379,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,Q9UKV0,HDAC9,ENSG00000048052,DB01118|Q9UKV0,,
DB01118,2.645197942863345e-05,4.577541823713196,22,Amiodarone,C01,Cardiac therapy ,P12931,SRC,ENSG00000197122,DB01118|P12931,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB01254|Q13547,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB01254|Q9UQL6,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB01254|Q92769,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB01254|P09884,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB01254|P12268,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB01254|P07947,target_negativeEffect,inhibitor
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB01254|P06241,target,multitarget
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB01254|P56524,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB01254|Q8WUI4,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB01254|O15379,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB01254|Q9UKV0,,
DB01254,2.459425835307226e-05,4.609166269182088,23,Dasatinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB01254|P12931,target,multitarget
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,Q13547,HDAC1,ENSG00000116478,DB09130|Q13547,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,Q9UQL6,HDAC5,ENSG00000108840,DB09130|Q9UQL6,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,Q92769,HDAC2,ENSG00000196591,DB09130|Q92769,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,P09884,POLA1,ENSG00000101868,DB09130|P09884,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,P12268,IMPDH2,ENSG00000178035,DB09130|P12268,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,P07947,YES1,ENSG00000176105,DB09130|P07947,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,P06241,FYN,ENSG00000010810,DB09130|P06241,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,P56524,HDAC4,ENSG00000068024,DB09130|P56524,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,Q8WUI4,HDAC7,ENSG00000061273,DB09130|Q8WUI4,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,O15379,HDAC3,ENSG00000171720,DB09130|O15379,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,Q9UKV0,HDAC9,ENSG00000048052,DB09130|Q9UKV0,,
DB09130,2.423545756575515e-05,4.615548776378331,24,,,,P12931,SRC,ENSG00000197122,DB09130|P12931,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,Q13547,HDAC1,ENSG00000116478,DB00157|Q13547,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,Q9UQL6,HDAC5,ENSG00000108840,DB00157|Q9UQL6,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,Q92769,HDAC2,ENSG00000196591,DB00157|Q92769,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,P09884,POLA1,ENSG00000101868,DB00157|P09884,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,P12268,IMPDH2,ENSG00000178035,DB00157|P12268,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,P07947,YES1,ENSG00000176105,DB00157|P07947,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,P06241,FYN,ENSG00000010810,DB00157|P06241,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,P56524,HDAC4,ENSG00000068024,DB00157|P56524,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,Q8WUI4,HDAC7,ENSG00000061273,DB00157|Q8WUI4,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,O15379,HDAC3,ENSG00000171720,DB00157|O15379,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,Q9UKV0,HDAC9,ENSG00000048052,DB00157|Q9UKV0,,
DB00157,2.307220705717309e-05,4.636910859449213,25,,,,P12931,SRC,ENSG00000197122,DB00157|P12931,,
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,Q13547,HDAC1,ENSG00000116478,DB00313|Q13547,target_negativeEffect,inhibitor
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,Q9UQL6,HDAC5,ENSG00000108840,DB00313|Q9UQL6,target_negativeEffect,inhibitor
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,Q92769,HDAC2,ENSG00000196591,DB00313|Q92769,target_negativeEffect,inhibitor
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,P09884,POLA1,ENSG00000101868,DB00313|P09884,,
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,P12268,IMPDH2,ENSG00000178035,DB00313|P12268,,
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,P07947,YES1,ENSG00000176105,DB00313|P07947,,
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,P06241,FYN,ENSG00000010810,DB00313|P06241,,
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,P56524,HDAC4,ENSG00000068024,DB00313|P56524,target_negativeEffect,inhibitor
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,Q8WUI4,HDAC7,ENSG00000061273,DB00313|Q8WUI4,target_negativeEffect,inhibitor
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,O15379,HDAC3,ENSG00000171720,DB00313|O15379,target_negativeEffect,inhibitor
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,Q9UKV0,HDAC9,ENSG00000048052,DB00313|Q9UKV0,target_negativeEffect,inhibitor
DB00313,2.26828657377069e-05,4.6443020778457065,26,Valproic Acid,N03,Antiepileptics ,P12931,SRC,ENSG00000197122,DB00313|P12931,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A01,Stomatological preparations ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,D01,Antifungals for dermatological use ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,J02,Antimycotics for systemic use ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.2630180935628617e-05,4.645311973706298,27,Miconazole,S02,Otologicals ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
