drugbank_id,drug_score,drug_neg_log_score,trustrank,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id,drug|protein,interaction_label,actions
DB14487,2.262689102628293e-05,4.645375114754333,28,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P12268,IMPDH2,ENSG00000178035,DB14487|P12268,,
DB14487,2.262689102628293e-05,4.645375114754333,28,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q13547,HDAC1,ENSG00000116478,DB14487|Q13547,,
DB14487,2.262689102628293e-05,4.645375114754333,28,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q71U36,TUBA1A,ENSG00000167552,DB14487|Q71U36,,
DB14487,2.262689102628293e-05,4.645375114754333,28,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P56524,HDAC4,ENSG00000068024,DB14487|P56524,,
DB14487,2.262689102628293e-05,4.645375114754333,28,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P04629,NTRK1,ENSG00000198400,DB14487|P04629,,
DB14487,2.262689102628293e-05,4.645375114754333,28,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P06241,FYN,ENSG00000010810,DB14487|P06241,,
DB14487,2.262689102628293e-05,4.645375114754333,28,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q9UQL6,HDAC5,ENSG00000108840,DB14487|Q9UQL6,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,Q8WUI4,HDAC7,ENSG00000061273,DB01593|Q8WUI4,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,P07947,YES1,ENSG00000176105,DB01593|P07947,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,P09884,POLA1,ENSG00000101868,DB01593|P09884,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,Q92769,HDAC2,ENSG00000196591,DB01593|Q92769,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,P06748,NPM1,ENSG00000181163,DB01593|P06748,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,P12931,SRC,ENSG00000197122,DB01593|P12931,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,O15379,HDAC3,ENSG00000171720,DB01593|O15379,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB01593|Q9BQE3,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,Q9UKV0,HDAC9,ENSG00000048052,DB01593|Q9UKV0,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,P12268,IMPDH2,ENSG00000178035,DB01593|P12268,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,Q13547,HDAC1,ENSG00000116478,DB01593|Q13547,target_positiveEffect,cofactor
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,Q71U36,TUBA1A,ENSG00000167552,DB01593|Q71U36,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,P56524,HDAC4,ENSG00000068024,DB01593|P56524,target_positiveEffect,cofactor
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,P04629,NTRK1,ENSG00000198400,DB01593|P04629,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,P06241,FYN,ENSG00000010810,DB01593|P06241,,
DB01593,2.2626891026282928e-05,4.645375114754333,28,,,,Q9UQL6,HDAC5,ENSG00000108840,DB01593|Q9UQL6,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,Q8WUI4,HDAC7,ENSG00000061273,DB04216|Q8WUI4,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,P07947,YES1,ENSG00000176105,DB04216|P07947,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,P09884,POLA1,ENSG00000101868,DB04216|P09884,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,Q92769,HDAC2,ENSG00000196591,DB04216|Q92769,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,P06748,NPM1,ENSG00000181163,DB04216|P06748,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,P12931,SRC,ENSG00000197122,DB04216|P12931,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,O15379,HDAC3,ENSG00000171720,DB04216|O15379,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,Q9BQE3,TUBA1C,ENSG00000167553,DB04216|Q9BQE3,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,Q9UKV0,HDAC9,ENSG00000048052,DB04216|Q9UKV0,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,P12268,IMPDH2,ENSG00000178035,DB04216|P12268,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,Q13547,HDAC1,ENSG00000116478,DB04216|Q13547,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,Q71U36,TUBA1A,ENSG00000167552,DB04216|Q71U36,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,P56524,HDAC4,ENSG00000068024,DB04216|P56524,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,P04629,NTRK1,ENSG00000198400,DB04216|P04629,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,P06241,FYN,ENSG00000010810,DB04216|P06241,,
DB04216,2.164079535527714e-05,4.664726781825153,30,,,,Q9UQL6,HDAC5,ENSG00000108840,DB04216|Q9UQL6,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,Q8WUI4,HDAC7,ENSG00000061273,DB11638|Q8WUI4,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,P07947,YES1,ENSG00000176105,DB11638|P07947,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,P09884,POLA1,ENSG00000101868,DB11638|P09884,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,Q92769,HDAC2,ENSG00000196591,DB11638|Q92769,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,P06748,NPM1,ENSG00000181163,DB11638|P06748,target,ligand
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,P12931,SRC,ENSG00000197122,DB11638|P12931,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,O15379,HDAC3,ENSG00000171720,DB11638|O15379,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,Q9BQE3,TUBA1C,ENSG00000167553,DB11638|Q9BQE3,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,Q9UKV0,HDAC9,ENSG00000048052,DB11638|Q9UKV0,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,P12268,IMPDH2,ENSG00000178035,DB11638|P12268,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,Q13547,HDAC1,ENSG00000116478,DB11638|Q13547,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,Q71U36,TUBA1A,ENSG00000167552,DB11638|Q71U36,target,ligand
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,P56524,HDAC4,ENSG00000068024,DB11638|P56524,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,P04629,NTRK1,ENSG00000198400,DB11638|P04629,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,P06241,FYN,ENSG00000010810,DB11638|P06241,,
DB11638,2.1572675996671115e-05,4.66609597921346,31,Cotecxin,P01,Antiprotozoals ,Q9UQL6,HDAC5,ENSG00000108840,DB11638|Q9UQL6,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB06589|Q8WUI4,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB06589|P07947,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB06589|P09884,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB06589|Q92769,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB06589|P06748,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB06589|P12931,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB06589|O15379,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB06589|Q9BQE3,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB06589|Q9UKV0,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB06589|P12268,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478,DB06589|Q13547,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552,DB06589|Q71U36,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024,DB06589|P56524,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,P04629,NTRK1,ENSG00000198400,DB06589|P04629,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810,DB06589|P06241,,
DB06589,2.0821264754774625e-05,4.681492893493264,32,Pazopanib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840,DB06589|Q9UQL6,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,P06748,NPM1,ENSG00000181163,DB01110|P06748,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,Q9BQE3,TUBA1C,ENSG00000167553,DB01110|Q9BQE3,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,Q71U36,TUBA1A,ENSG00000167552,DB01110|Q71U36,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,P04629,NTRK1,ENSG00000198400,DB01110|P04629,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A01,Stomatological preparations ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P06748,NPM1,ENSG00000181163,DB01110|P06748,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9BQE3,TUBA1C,ENSG00000167553,DB01110|Q9BQE3,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q71U36,TUBA1A,ENSG00000167552,DB01110|Q71U36,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P04629,NTRK1,ENSG00000198400,DB01110|P04629,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,P06748,NPM1,ENSG00000181163,DB01110|P06748,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,Q9BQE3,TUBA1C,ENSG00000167553,DB01110|Q9BQE3,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,Q71U36,TUBA1A,ENSG00000167552,DB01110|Q71U36,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,P04629,NTRK1,ENSG00000198400,DB01110|P04629,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,D01,Antifungals for dermatological use ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P06748,NPM1,ENSG00000181163,DB01110|P06748,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9BQE3,TUBA1C,ENSG00000167553,DB01110|Q9BQE3,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q71U36,TUBA1A,ENSG00000167552,DB01110|Q71U36,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P04629,NTRK1,ENSG00000198400,DB01110|P04629,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,P06748,NPM1,ENSG00000181163,DB01110|P06748,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,Q9BQE3,TUBA1C,ENSG00000167553,DB01110|Q9BQE3,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,Q71U36,TUBA1A,ENSG00000167552,DB01110|Q71U36,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,P04629,NTRK1,ENSG00000198400,DB01110|P04629,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,J02,Antimycotics for systemic use ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,Q8WUI4,HDAC7,ENSG00000061273,DB01110|Q8WUI4,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,P07947,YES1,ENSG00000176105,DB01110|P07947,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,P09884,POLA1,ENSG00000101868,DB01110|P09884,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,Q92769,HDAC2,ENSG00000196591,DB01110|Q92769,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,P06748,NPM1,ENSG00000181163,DB01110|P06748,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,P12931,SRC,ENSG00000197122,DB01110|P12931,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,O15379,HDAC3,ENSG00000171720,DB01110|O15379,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,Q9BQE3,TUBA1C,ENSG00000167553,DB01110|Q9BQE3,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,Q9UKV0,HDAC9,ENSG00000048052,DB01110|Q9UKV0,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,P12268,IMPDH2,ENSG00000178035,DB01110|P12268,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,Q13547,HDAC1,ENSG00000116478,DB01110|Q13547,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,Q71U36,TUBA1A,ENSG00000167552,DB01110|Q71U36,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,P56524,HDAC4,ENSG00000068024,DB01110|P56524,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,P04629,NTRK1,ENSG00000198400,DB01110|P04629,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,P06241,FYN,ENSG00000010810,DB01110|P06241,,
DB01110,2.079519791036265e-05,4.682036942047333,33,Miconazole,S02,Otologicals ,Q9UQL6,HDAC5,ENSG00000108840,DB01110|Q9UQL6,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273,DB05294|Q8WUI4,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105,DB05294|P07947,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868,DB05294|P09884,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591,DB05294|Q92769,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163,DB05294|P06748,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122,DB05294|P12931,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720,DB05294|O15379,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553,DB05294|Q9BQE3,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052,DB05294|Q9UKV0,,
DB05294,1.9906087183801288e-05,4.701014098158664,34,Vandetanib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035,DB05294|P12268,,
