drugbank_id,drug_score,drug_neg_log_score,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,P04629,NTRK1,ENSG00000198400
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810
DB06589,2.0821264754774625e-05,4.681492893493264,Pazopanib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,P07947,YES1,ENSG00000176105
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,P09884,POLA1,ENSG00000101868
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,Q92769,HDAC2,ENSG00000196591
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,P06748,NPM1,ENSG00000181163
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,P12931,SRC,ENSG00000197122
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,O15379,HDAC3,ENSG00000171720
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,Q9BQE3,TUBA1C,ENSG00000167553
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,P12268,IMPDH2,ENSG00000178035
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,Q13547,HDAC1,ENSG00000116478
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,Q71U36,TUBA1A,ENSG00000167552
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,P56524,HDAC4,ENSG00000068024
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,P04629,NTRK1,ENSG00000198400
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,P06241,FYN,ENSG00000010810
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A01,Stomatological preparations ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P07947,YES1,ENSG00000176105
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P09884,POLA1,ENSG00000101868
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q92769,HDAC2,ENSG00000196591
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P06748,NPM1,ENSG00000181163
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P12931,SRC,ENSG00000197122
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",O15379,HDAC3,ENSG00000171720
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9BQE3,TUBA1C,ENSG00000167553
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P12268,IMPDH2,ENSG00000178035
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q13547,HDAC1,ENSG00000116478
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q71U36,TUBA1A,ENSG00000167552
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P56524,HDAC4,ENSG00000068024
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P04629,NTRK1,ENSG00000198400
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P06241,FYN,ENSG00000010810
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,P07947,YES1,ENSG00000176105
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,P09884,POLA1,ENSG00000101868
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,Q92769,HDAC2,ENSG00000196591
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,P06748,NPM1,ENSG00000181163
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,P12931,SRC,ENSG00000197122
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,O15379,HDAC3,ENSG00000171720
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,Q9BQE3,TUBA1C,ENSG00000167553
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,P12268,IMPDH2,ENSG00000178035
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,Q13547,HDAC1,ENSG00000116478
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,Q71U36,TUBA1A,ENSG00000167552
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,P56524,HDAC4,ENSG00000068024
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,P04629,NTRK1,ENSG00000198400
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,P06241,FYN,ENSG00000010810
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,D01,Antifungals for dermatological use ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P07947,YES1,ENSG00000176105
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P09884,POLA1,ENSG00000101868
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q92769,HDAC2,ENSG00000196591
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P06748,NPM1,ENSG00000181163
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P12931,SRC,ENSG00000197122
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,O15379,HDAC3,ENSG00000171720
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9BQE3,TUBA1C,ENSG00000167553
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P12268,IMPDH2,ENSG00000178035
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q13547,HDAC1,ENSG00000116478
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q71U36,TUBA1A,ENSG00000167552
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P56524,HDAC4,ENSG00000068024
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P04629,NTRK1,ENSG00000198400
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P06241,FYN,ENSG00000010810
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,P07947,YES1,ENSG00000176105
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,P09884,POLA1,ENSG00000101868
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,Q92769,HDAC2,ENSG00000196591
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,P06748,NPM1,ENSG00000181163
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,P12931,SRC,ENSG00000197122
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,O15379,HDAC3,ENSG00000171720
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,Q9BQE3,TUBA1C,ENSG00000167553
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,P12268,IMPDH2,ENSG00000178035
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,Q13547,HDAC1,ENSG00000116478
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,Q71U36,TUBA1A,ENSG00000167552
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,P56524,HDAC4,ENSG00000068024
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,P04629,NTRK1,ENSG00000198400
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,P06241,FYN,ENSG00000010810
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,J02,Antimycotics for systemic use ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,P07947,YES1,ENSG00000176105
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,P09884,POLA1,ENSG00000101868
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,Q92769,HDAC2,ENSG00000196591
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,P06748,NPM1,ENSG00000181163
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,P12931,SRC,ENSG00000197122
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,O15379,HDAC3,ENSG00000171720
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,Q9BQE3,TUBA1C,ENSG00000167553
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,P12268,IMPDH2,ENSG00000178035
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,Q13547,HDAC1,ENSG00000116478
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,Q71U36,TUBA1A,ENSG00000167552
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,P56524,HDAC4,ENSG00000068024
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,P04629,NTRK1,ENSG00000198400
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,P06241,FYN,ENSG00000010810
DB01110,2.079519791036265e-05,4.682036942047333,Miconazole,S02,Otologicals ,Q9UQL6,HDAC5,ENSG00000108840
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,P04629,NTRK1,ENSG00000198400
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810
DB05294,1.9906087183801288e-05,4.701014098158664,Vandetanib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,P04629,NTRK1,ENSG00000198400
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810
DB00530,1.976484679868419e-05,4.704106547612128,Erlotinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,P04629,NTRK1,ENSG00000198400
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810
DB06626,1.965933391326459e-05,4.706431200781308,Axitinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB14533,1.9622562245096715e-05,4.707244284608827,,,,Q8WUI4,HDAC7,ENSG00000061273
DB14533,1.9622562245096715e-05,4.707244284608827,,,,P07947,YES1,ENSG00000176105
DB14533,1.9622562245096715e-05,4.707244284608827,,,,P09884,POLA1,ENSG00000101868
DB14533,1.9622562245096715e-05,4.707244284608827,,,,Q92769,HDAC2,ENSG00000196591
DB14533,1.9622562245096715e-05,4.707244284608827,,,,P06748,NPM1,ENSG00000181163
DB14533,1.9622562245096715e-05,4.707244284608827,,,,P12931,SRC,ENSG00000197122
DB14533,1.9622562245096715e-05,4.707244284608827,,,,O15379,HDAC3,ENSG00000171720
DB14533,1.9622562245096715e-05,4.707244284608827,,,,Q9BQE3,TUBA1C,ENSG00000167553
DB14533,1.9622562245096715e-05,4.707244284608827,,,,Q9UKV0,HDAC9,ENSG00000048052
DB14533,1.9622562245096715e-05,4.707244284608827,,,,P12268,IMPDH2,ENSG00000178035
DB14533,1.9622562245096715e-05,4.707244284608827,,,,Q13547,HDAC1,ENSG00000116478
DB14533,1.9622562245096715e-05,4.707244284608827,,,,Q71U36,TUBA1A,ENSG00000167552
DB14533,1.9622562245096715e-05,4.707244284608827,,,,P56524,HDAC4,ENSG00000068024
DB14533,1.9622562245096715e-05,4.707244284608827,,,,P04629,NTRK1,ENSG00000198400
DB14533,1.9622562245096715e-05,4.707244284608827,,,,P06241,FYN,ENSG00000010810
DB14533,1.9622562245096715e-05,4.707244284608827,,,,Q9UQL6,HDAC5,ENSG00000108840
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,Q8WUI4,HDAC7,ENSG00000061273
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,P07947,YES1,ENSG00000176105
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,P09884,POLA1,ENSG00000101868
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,Q92769,HDAC2,ENSG00000196591
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,P06748,NPM1,ENSG00000181163
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,P12931,SRC,ENSG00000197122
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,O15379,HDAC3,ENSG00000171720
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,Q9BQE3,TUBA1C,ENSG00000167553
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,Q9UKV0,HDAC9,ENSG00000048052
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,P12268,IMPDH2,ENSG00000178035
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,Q13547,HDAC1,ENSG00000116478
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,Q71U36,TUBA1A,ENSG00000167552
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,P56524,HDAC4,ENSG00000068024
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,P04629,NTRK1,ENSG00000198400
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,P06241,FYN,ENSG00000010810
DB01118,1.956549599134655e-05,4.708509138124939,Amiodarone,C01,Cardiac therapy ,Q9UQL6,HDAC5,ENSG00000108840
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,P06748,NPM1,ENSG00000181163
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,Q9BQE3,TUBA1C,ENSG00000167553
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,Q71U36,TUBA1A,ENSG00000167552
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,P04629,NTRK1,ENSG00000198400
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810
DB11828,1.9213327357310967e-05,4.716397417658589,Neratinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB14548,1.8111061387211984e-05,4.742056097388753,,,,Q8WUI4,HDAC7,ENSG00000061273
DB14548,1.8111061387211984e-05,4.742056097388753,,,,P07947,YES1,ENSG00000176105
DB14548,1.8111061387211984e-05,4.742056097388753,,,,P09884,POLA1,ENSG00000101868
DB14548,1.8111061387211984e-05,4.742056097388753,,,,Q92769,HDAC2,ENSG00000196591
DB14548,1.8111061387211984e-05,4.742056097388753,,,,P06748,NPM1,ENSG00000181163
DB14548,1.8111061387211984e-05,4.742056097388753,,,,P12931,SRC,ENSG00000197122
DB14548,1.8111061387211984e-05,4.742056097388753,,,,O15379,HDAC3,ENSG00000171720
DB14548,1.8111061387211984e-05,4.742056097388753,,,,Q9BQE3,TUBA1C,ENSG00000167553
DB14548,1.8111061387211984e-05,4.742056097388753,,,,Q9UKV0,HDAC9,ENSG00000048052
DB14548,1.8111061387211984e-05,4.742056097388753,,,,P12268,IMPDH2,ENSG00000178035
DB14548,1.8111061387211984e-05,4.742056097388753,,,,Q13547,HDAC1,ENSG00000116478
DB14548,1.8111061387211984e-05,4.742056097388753,,,,Q71U36,TUBA1A,ENSG00000167552
DB14548,1.8111061387211984e-05,4.742056097388753,,,,P56524,HDAC4,ENSG00000068024
DB14548,1.8111061387211984e-05,4.742056097388753,,,,P04629,NTRK1,ENSG00000198400
DB14548,1.8111061387211984e-05,4.742056097388753,,,,P06241,FYN,ENSG00000010810
