task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
81	a4/cb3b16	1735214	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Host_Cytoplasm.hypothalamus)	COMPLETED	0	2026-01-03 17:53:27.714	30.9s	27.5s	112.1%	208.2 MB	5.4 GB	14.4 MB	7 KB
96	85/586fd6	1746846	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.amygdala.firstneighbor)	COMPLETED	0	2026-01-03 17:53:46.974	11.9s	6.8s	540.0%	255.3 MB	17.5 GB	40.1 MB	11.6 KB
87	c6/3f84da	1744817	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_ROBUSTBIASAWARE:ROBUSTBIASAWARE (Host_Cytoplasm.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:53:43.486	15.9s	12s	216.9%	291.1 MB	17.2 GB	41.3 MB	23.5 KB
101	03/2ebf49	1751982	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.salivary_gland.robust)	COMPLETED	0	2026-01-03 17:53:52.516	7s	2.2s	1422.0%	194.1 MB	17.5 GB	39.9 MB	20.6 KB
102	c4/f8d7a0	1752425	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.amygdala.robust_bias_aware)	COMPLETED	0	2026-01-03 17:53:53.051	7.1s	2.4s	870.1%	193.5 MB	17.5 GB	39.9 MB	20.5 KB
104	7b/8b90b7	1752751	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.salivary_gland.robust_bias_aware)	COMPLETED	0	2026-01-03 17:53:53.252	6.9s	2.2s	1134.3%	200.1 MB	17.5 GB	39.9 MB	20.6 KB
98	58/11daed	1748117	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.salivary_gland.firstneighbor)	COMPLETED	0	2026-01-03 17:53:48.797	11.6s	6.6s	562.1%	253.3 MB	17.5 GB	40.1 MB	11.6 KB
105	f4/1fa61b	1753089	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.brain.no_tool)	COMPLETED	0	2026-01-03 17:53:53.436	7.4s	2.4s	1376.3%	198 MB	17.5 GB	39.9 MB	13 KB
107	ae/afe9a7	1753904	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.salivary_gland.diamond)	COMPLETED	0	2026-01-03 17:53:54.023	7.5s	2.4s	1373.3%	191.8 MB	17.5 GB	39.9 MB	22.6 KB
109	de/999f19	1754404	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.uniprot_ppi.robust)	COMPLETED	0	2026-01-03 17:53:54.746	7.3s	2.1s	1358.7%	209.7 MB	17.5 GB	40.2 MB	22.7 KB
97	a5/f38df5	1748005	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.uniprot_ppi.firstneighbor)	COMPLETED	0	2026-01-03 17:53:48.483	18s	10.4s	337.0%	267.2 MB	18.5 GB	40.5 MB	11.6 KB
90	96/39a4c3	1744186	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_DIAMOND:DIAMOND (Host_Cytoplasm.dorsal_root_ganglia)	COMPLETED	0	2026-01-03 17:53:42.184	25.5s	20.7s	127.8%	215.8 MB	5.4 GB	14.5 MB	7 KB
110	81/e45642	1757766	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.brain.robust_bias_aware)	COMPLETED	0	2026-01-03 17:53:57.412	11.9s	2.9s	728.4%	253.2 MB	17.5 GB	39.9 MB	21.2 KB
106	16/c86dc7	1753332	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.brain.firstneighbor)	COMPLETED	0	2026-01-03 17:53:53.624	16.7s	8.1s	322.2%	259.3 MB	17.5 GB	40.1 MB	11.6 KB
111	9d/7c65f6	1759568	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.uniprot_ppi.robust_bias_aware)	COMPLETED	0	2026-01-03 17:53:58.632	12.5s	3.2s	641.6%	260.9 MB	17.6 GB	40.2 MB	22.8 KB
114	e2/fb499b	1760606	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.brain.robust)	COMPLETED	0	2026-01-03 17:53:59.496	12.3s	3.1s	427.7%	257.1 MB	17.5 GB	39.9 MB	21.1 KB
113	60/ab9958	1760555	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:53:59.389	13.3s	4.4s	338.3%	255.3 MB	17.5 GB	39.8 MB	13 KB
115	09/90495f	1761237	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.amygdala.diamond)	COMPLETED	0	2026-01-03 17:54:00.109	14s	4.7s	309.8%	261.3 MB	18.5 GB	39.8 MB	26.1 KB
116	c8/7db1b7	1761240	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.hypothalamus.robust)	COMPLETED	0	2026-01-03 17:54:00.115	14.5s	4.3s	306.2%	257.5 MB	17.5 GB	39.9 MB	20.9 KB
118	97/0da9cc	1761368	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.uniprot_ppi.diamond)	COMPLETED	0	2026-01-03 17:54:00.393	14.9s	4.4s	317.2%	227 MB	17.5 GB	40.2 MB	23.5 KB
119	27/797b5f	1762160	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:54:00.887	15.8s	3.6s	374.8%	219 MB	17.5 GB	39.9 MB	13 KB
121	ab/b90a72	1763569	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.amygdala.rwr)	COMPLETED	0	2026-01-03 17:54:02.012	18.3s	3.6s	354.6%	263.1 MB	18.5 GB	39.8 MB	16.7 KB
112	0d/3355d6	1759766	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.hypothalamus.firstneighbor)	COMPLETED	0	2026-01-03 17:53:58.882	21.9s	11.9s	230.9%	250.3 MB	17.5 GB	40.1 MB	11.6 KB
122	e8/c4314c	1767126	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.hypothalamus.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:06.450	17s	3.3s	371.6%	253.4 MB	17.5 GB	39.9 MB	21.1 KB
120	c5/1730e0	1762947	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.dorsal_root_ganglia.firstneighbor)	COMPLETED	0	2026-01-03 17:54:01.520	22.7s	10.5s	172.5%	253.2 MB	17.5 GB	40.1 MB	11.6 KB
123	eb/7f8bb5	1768196	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:54:07.684	18.7s	5s	357.7%	276.9 MB	17.6 GB	58.8 MB	20.3 KB
135	42/b4b5d0	1769915	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.hypothalamus.diamond)	COMPLETED	0	2026-01-03 17:54:10.354	17.7s	4s	331.6%	213.3 MB	17.5 GB	39.9 MB	25.8 KB
124	59/d7ac90	1770257	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:DRUGSTONEEXPORT (Host_Cytoplasm.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:54:11.170	17.6s	3.8s	329.1%	239.1 MB	17.5 GB	40.3 MB	15.8 KB
125	78/6bb28c	1769185	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Host_Cytoplasm.amygdala.no_tool)	COMPLETED	0	2026-01-03 17:54:09.332	19.5s	6.3s	226.8%	300 MB	17.6 GB	72.1 MB	2.1 MB
127	5f/b21c05	1770421	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:DRUGSTONEEXPORT (Host_Cytoplasm.salivary_gland.no_tool)	COMPLETED	0	2026-01-03 17:54:11.864	18.4s	3.8s	347.8%	245 MB	17.5 GB	40.3 MB	15.6 KB
131	fe/8f33d7	1772621	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:DRUGSTONEEXPORT (Host_Cytoplasm.uniprot_ppi.no_tool)	COMPLETED	0	2026-01-03 17:54:15.281	16.8s	3s	428.1%	190.1 MB	17.5 GB	40.3 MB	16.1 KB
128	52/64daa0	1771181	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Host_Cytoplasm.salivary_gland.no_tool)	COMPLETED	0	2026-01-03 17:54:12.674	20.9s	5.8s	248.6%	272.3 MB	17.6 GB	72.1 MB	2.1 MB
126	aa/b73506	1771976	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.salivary_gland.no_tool)	COMPLETED	0	2026-01-03 17:54:14.113	19.7s	5.1s	375.0%	281.2 MB	17.6 GB	58.8 MB	19.8 KB
130	39/fd4e38	1772141	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Host_Cytoplasm.uniprot_ppi.no_tool)	COMPLETED	0	2026-01-03 17:54:14.668	19.1s	5.9s	252.5%	241.1 MB	17.5 GB	72.1 MB	2.1 MB
129	3c/5aa032	1773374	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.uniprot_ppi.no_tool)	COMPLETED	0	2026-01-03 17:54:16.700	17.4s	5s	372.7%	280.3 MB	17.6 GB	58.8 MB	21.5 KB
133	5b/04d169	1776061	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.dorsal_root_ganglia.robust)	COMPLETED	0	2026-01-03 17:54:20.802	14.2s	3s	417.1%	255.3 MB	17.5 GB	39.9 MB	20.8 KB
132	e9/8b016c	1775595	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.brain.diamond)	COMPLETED	0	2026-01-03 17:54:20.320	14.7s	3.8s	351.6%	234.7 MB	17.5 GB	39.9 MB	25.9 KB
134	b9/c4889e	1778793	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.amygdala.robust)	COMPLETED	0	2026-01-03 17:54:23.501	13.6s	3.9s	705.1%	184.4 MB	17.5 GB	39.2 MB	11.5 KB
136	de/88d8bc	1779313	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.amygdala.firstneighbor)	COMPLETED	0	2026-01-03 17:54:24.224	14s	3s	540.6%	261.5 MB	17.6 GB	40.7 MB	1.1 MB
137	8a/d2401e	1780958	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.dorsal_root_ganglia.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:26.430	12.6s	2.6s	1158.6%	179 MB	17.4 GB	39.9 MB	20.8 KB
138	32/edf4b2	1782101	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.salivary_gland.robust)	COMPLETED	0	2026-01-03 17:54:28.110	11.7s	2.5s	1111.8%	193.1 MB	17.5 GB	39.2 MB	11.6 KB
139	8b/5439ad	1782560	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.amygdala.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:28.747	11.1s	2.6s	944.2%	195.3 MB	17.5 GB	39.2 MB	11.6 KB
140	45/1cd29a	1782627	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.salivary_gland.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:28.808	11.6s	2.7s	776.3%	187.6 MB	17.5 GB	39.2 MB	11.6 KB
141	4f/1fcc55	1783403	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.salivary_gland.firstneighbor)	COMPLETED	0	2026-01-03 17:54:30.314	10.8s	2.7s	918.4%	262.3 MB	17.6 GB	40.8 MB	1.1 MB
58	89/a14dd8	1752137	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:GT_RWR:RWR (Host_Cytoplasm.salivary_gland)	COMPLETED	0	2026-01-03 17:53:52.843	48.2s	42.5s	7753.9%	4 GB	21.5 GB	15.9 MB	3.8 KB
145	c8/78b967	1784910	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.salivary_gland.diamond)	COMPLETED	0	2026-01-03 17:54:33.821	8.9s	2.6s	792.6%	181.2 MB	17.5 GB	39.2 MB	11.6 KB
142	10/5688d4	1784273	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.brain.no_tool)	COMPLETED	0	2026-01-03 17:54:32.121	10.7s	3.4s	1464.9%	274.6 MB	17.6 GB	58.8 MB	20.5 KB
144	b6/f9455d	1784706	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:DRUGSTONEEXPORT (Host_Cytoplasm.brain.no_tool)	COMPLETED	0	2026-01-03 17:54:33.596	9.3s	2.7s	1082.3%	241.5 MB	17.5 GB	40.3 MB	15.9 KB
146	b6/dd0afe	1785155	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.uniprot_ppi.robust)	COMPLETED	0	2026-01-03 17:54:34.085	9s	2.5s	1332.8%	189.3 MB	17.5 GB	39.2 MB	11.6 KB
147	8e/b59e31	1786635	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.uniprot_ppi.firstneighbor)	COMPLETED	0	2026-01-03 17:54:35.015	8.5s	2.4s	1408.9%	208.9 MB	17.5 GB	41.5 MB	1.6 MB
148	9d/c5f9ce	1786639	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.dorsal_root_ganglia.diamond)	COMPLETED	0	2026-01-03 17:54:35.020	8.7s	2.5s	1223.7%	262.9 MB	18.5 GB	39.9 MB	22.9 KB
143	68/9a3631	1784877	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Host_Cytoplasm.brain.no_tool)	COMPLETED	0	2026-01-03 17:54:33.785	10.3s	4.3s	580.0%	269.3 MB	17.6 GB	72.1 MB	2.1 MB
149	e5/7162ac	1788860	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.brain.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:37.077	8.7s	2.3s	1102.3%	205.5 MB	17.5 GB	39.2 MB	11.6 KB
150	61/b7febc	1790537	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.brain.firstneighbor)	COMPLETED	0	2026-01-03 17:54:38.213	9.3s	2.6s	1069.7%	198.8 MB	17.5 GB	40.8 MB	1.1 MB
151	2e/4a2e7d	1791562	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.uniprot_ppi.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:38.998	8.8s	2.7s	1150.5%	245.8 MB	17.5 GB	39.2 MB	11.6 KB
152	49/b91e6f	1792504	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.brain.robust)	COMPLETED	0	2026-01-03 17:54:39.795	8.3s	2.5s	980.6%	200.5 MB	17.5 GB	39.2 MB	11.5 KB
155	27/8c4644	1794129	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:DRUGSTONEEXPORT (Host_Cytoplasm.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:54:41.092	7.9s	2.7s	874.2%	194.7 MB	17.5 GB	40.3 MB	15.9 KB
153	7d/6a99e5	1792726	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:54:39.879	9.7s	3.8s	1093.0%	264.1 MB	17.6 GB	58.8 MB	20.5 KB
157	f4/1bbf6c	1794140	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.hypothalamus.robust)	COMPLETED	0	2026-01-03 17:54:41.101	8.6s	2.9s	954.1%	248.2 MB	17.5 GB	39.2 MB	11.6 KB
156	75/c843cc	1794136	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.amygdala.diamond)	COMPLETED	0	2026-01-03 17:54:41.097	8.8s	3.1s	859.8%	243.4 MB	17.5 GB	39.2 MB	11.6 KB
154	73/8ae6d9	1793563	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Host_Cytoplasm.hypothalamus.no_tool)	COMPLETED	0	2026-01-03 17:54:40.430	10.1s	4.3s	685.9%	289.5 MB	17.6 GB	72.1 MB	2.1 MB
158	c3/9d5e53	1795270	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.uniprot_ppi.diamond)	COMPLETED	0	2026-01-03 17:54:42.755	8.1s	2.5s	1305.6%	184.9 MB	17.5 GB	39.2 MB	11.6 KB
160	1e/4e5a58	1795385	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:DRUGSTONEEXPORT (Host_Cytoplasm.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:54:42.876	8.8s	2.6s	940.3%	242.8 MB	17.5 GB	40.3 MB	15.9 KB
162	46/927877	1796528	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.amygdala.rwr)	COMPLETED	0	2026-01-03 17:54:43.485	8.6s	2.4s	1063.6%	192.2 MB	17.5 GB	39.2 MB	11.5 KB
163	c9/ef6a84	1797098	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.hypothalamus.firstneighbor)	COMPLETED	0	2026-01-03 17:54:43.733	8.6s	2.5s	1179.2%	200.3 MB	17.5 GB	40.8 MB	1.1 MB
159	b1/09baf0	1795397	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:54:42.882	9.8s	3.6s	841.4%	274.3 MB	17.6 GB	58.8 MB	20.6 KB
164	64/7af06c	1797616	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.hypothalamus.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:44.128	8.9s	2.5s	1318.3%	195.6 MB	17.5 GB	39.2 MB	11.6 KB
161	e8/601ce7	1795629	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:VISUALIZEMODULES (Host_Cytoplasm.dorsal_root_ganglia.no_tool)	COMPLETED	0	2026-01-03 17:54:43.115	10.6s	4s	525.3%	289.6 MB	17.6 GB	72.1 MB	2.1 MB
165	2e/d444f0	1799650	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.dorsal_root_ganglia.firstneighbor)	COMPLETED	0	2026-01-03 17:54:45.816	8.5s	2.2s	1296.8%	198.2 MB	17.5 GB	40.8 MB	1.1 MB
166	a0/775e4f	1802572	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.hypothalamus.diamond)	COMPLETED	0	2026-01-03 17:54:47.529	8.2s	2.4s	1219.1%	189.9 MB	17.5 GB	39.2 MB	11.6 KB
167	ab/5e86f5	1802770	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.dorsal_root_ganglia.robust)	COMPLETED	0	2026-01-03 17:54:47.831	8.1s	2.3s	1176.9%	193.1 MB	17.5 GB	39.2 MB	11.6 KB
168	6c/776f24	1803191	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.brain.diamond)	COMPLETED	0	2026-01-03 17:54:48.070	8.4s	2.5s	1182.9%	193.6 MB	17.5 GB	39.2 MB	11.6 KB
169	dd/83c19b	1804261	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.amygdala.robust)	COMPLETED	0	2026-01-03 17:54:48.948	9s	2.9s	1008.1%	249.5 MB	17.5 GB	39.8 MB	20.7 KB
171	47/aa6c95	1805564	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.dorsal_root_ganglia.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:49.741	8.5s	2.4s	1283.9%	191.8 MB	17.5 GB	39.2 MB	11.6 KB
172	93/c4c28a	1805690	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.salivary_gland.robust)	COMPLETED	0	2026-01-03 17:54:49.871	8.8s	2.6s	1024.3%	252.6 MB	17.5 GB	39.9 MB	20.8 KB
173	7a/1c1f02	1806544	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.amygdala.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:50.580	8.8s	2.5s	1228.1%	198 MB	17.5 GB	39.8 MB	20.7 KB
174	ba/adeddc	1806651	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.salivary_gland.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:50.821	8.7s	2.6s	938.1%	187.9 MB	17.5 GB	39.9 MB	20.8 KB
170	86/728662	1805288	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.amygdala.firstneighbor)	COMPLETED	0	2026-01-03 17:54:49.551	10.7s	4.6s	1014.1%	289.4 MB	17.6 GB	59.8 MB	24 MB
176	22/3a2650	1808120	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKEXPANSION:MODULEPARSER (Host_Cytoplasm.salivary_gland.rwr)	COMPLETED	0	2026-01-03 17:54:52.066	8.4s	2.3s	1179.0%	201.4 MB	17.5 GB	39.9 MB	16.7 KB
177	61/8bff3c	1808372	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.salivary_gland.diamond)	COMPLETED	0	2026-01-03 17:54:52.339	8.5s	2.5s	1002.7%	192.1 MB	17.5 GB	39.9 MB	24.6 KB
178	91/5e66ab	1808622	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.uniprot_ppi.robust)	COMPLETED	0	2026-01-03 17:54:52.642	8.6s	2.6s	1188.3%	261.1 MB	17.6 GB	40.2 MB	23.1 KB
180	da/98853f	1810529	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:TOPOLOGY (Host_Cytoplasm.dorsal_root_ganglia.diamond)	COMPLETED	0	2026-01-03 17:54:53.778	8.4s	2.5s	1313.7%	196.5 MB	17.5 GB	39.2 MB	11.6 KB
175	92/b599c5	1807765	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.salivary_gland.firstneighbor)	COMPLETED	0	2026-01-03 17:54:51.707	10.5s	4.6s	1047.7%	304.4 MB	17.6 GB	59.8 MB	24.7 MB
181	8f/5017c0	1811164	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.brain.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:54.319	8.3s	2.4s	1036.4%	201.1 MB	17.5 GB	39.9 MB	21.4 KB
179	35/94c718	1809183	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:SAVEMODULES (Host_Cytoplasm.uniprot_ppi.firstneighbor)	COMPLETED	0	2026-01-03 17:54:52.993	10.6s	4.7s	936.1%	316.5 MB	17.6 GB	60.3 MB	35.2 MB
183	0a/40fbbe	1813143	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.uniprot_ppi.robust_bias_aware)	COMPLETED	0	2026-01-03 17:54:55.923	8.9s	2.4s	1184.3%	190.8 MB	17.5 GB	40.2 MB	23.2 KB
184	dc/7de866	1814046	NFCORE_DISEASEMODULEDISCOVERY:DISEASEMODULEDISCOVERY:NETWORKANNOTATION (Host_Cytoplasm.brain.robust)	COMPLETED	0	2026-01-03 17:54:56.453	9s	2.4s	1255.9%	196.9 MB	17.5 GB	39.9 MB	21.3 KB
