drugbank_id,drug_score,drug_neg_log_score,drug_name,drug_atc_code,drug_atc_label,uniprot_id,symbol,ensembl_id
DB08865,2.8431333550814027e-05,4.546202769568184,Crizotinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB08865,2.8431333550814027e-05,4.546202769568184,Crizotinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB08865,2.8431333550814027e-05,4.546202769568184,Crizotinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,Q13547,HDAC1,ENSG00000116478
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,Q9UQL6,HDAC5,ENSG00000108840
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,Q92769,HDAC2,ENSG00000196591
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,P09884,POLA1,ENSG00000101868
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,P12268,IMPDH2,ENSG00000178035
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,P07947,YES1,ENSG00000176105
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,P06241,FYN,ENSG00000010810
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,P56524,HDAC4,ENSG00000068024
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,Q8WUI4,HDAC7,ENSG00000061273
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,O15379,HDAC3,ENSG00000171720
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,Q9UKV0,HDAC9,ENSG00000048052
DB01118,2.645197942863345e-05,4.577541823713196,Amiodarone,C01,Cardiac therapy ,P12931,SRC,ENSG00000197122
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB01254,2.459425835307226e-05,4.609166269182088,Dasatinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122
DB09130,2.423545756575515e-05,4.615548776378331,,,,Q13547,HDAC1,ENSG00000116478
DB09130,2.423545756575515e-05,4.615548776378331,,,,Q9UQL6,HDAC5,ENSG00000108840
DB09130,2.423545756575515e-05,4.615548776378331,,,,Q92769,HDAC2,ENSG00000196591
DB09130,2.423545756575515e-05,4.615548776378331,,,,P09884,POLA1,ENSG00000101868
DB09130,2.423545756575515e-05,4.615548776378331,,,,P12268,IMPDH2,ENSG00000178035
DB09130,2.423545756575515e-05,4.615548776378331,,,,P07947,YES1,ENSG00000176105
DB09130,2.423545756575515e-05,4.615548776378331,,,,P06241,FYN,ENSG00000010810
DB09130,2.423545756575515e-05,4.615548776378331,,,,P56524,HDAC4,ENSG00000068024
DB09130,2.423545756575515e-05,4.615548776378331,,,,Q8WUI4,HDAC7,ENSG00000061273
DB09130,2.423545756575515e-05,4.615548776378331,,,,O15379,HDAC3,ENSG00000171720
DB09130,2.423545756575515e-05,4.615548776378331,,,,Q9UKV0,HDAC9,ENSG00000048052
DB09130,2.423545756575515e-05,4.615548776378331,,,,P12931,SRC,ENSG00000197122
DB00157,2.307220705717309e-05,4.636910859449213,,,,Q13547,HDAC1,ENSG00000116478
DB00157,2.307220705717309e-05,4.636910859449213,,,,Q9UQL6,HDAC5,ENSG00000108840
DB00157,2.307220705717309e-05,4.636910859449213,,,,Q92769,HDAC2,ENSG00000196591
DB00157,2.307220705717309e-05,4.636910859449213,,,,P09884,POLA1,ENSG00000101868
DB00157,2.307220705717309e-05,4.636910859449213,,,,P12268,IMPDH2,ENSG00000178035
DB00157,2.307220705717309e-05,4.636910859449213,,,,P07947,YES1,ENSG00000176105
DB00157,2.307220705717309e-05,4.636910859449213,,,,P06241,FYN,ENSG00000010810
DB00157,2.307220705717309e-05,4.636910859449213,,,,P56524,HDAC4,ENSG00000068024
DB00157,2.307220705717309e-05,4.636910859449213,,,,Q8WUI4,HDAC7,ENSG00000061273
DB00157,2.307220705717309e-05,4.636910859449213,,,,O15379,HDAC3,ENSG00000171720
DB00157,2.307220705717309e-05,4.636910859449213,,,,Q9UKV0,HDAC9,ENSG00000048052
DB00157,2.307220705717309e-05,4.636910859449213,,,,P12931,SRC,ENSG00000197122
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,Q13547,HDAC1,ENSG00000116478
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,Q9UQL6,HDAC5,ENSG00000108840
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,Q92769,HDAC2,ENSG00000196591
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,P09884,POLA1,ENSG00000101868
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,P12268,IMPDH2,ENSG00000178035
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,P07947,YES1,ENSG00000176105
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,P06241,FYN,ENSG00000010810
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,P56524,HDAC4,ENSG00000068024
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,Q8WUI4,HDAC7,ENSG00000061273
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,O15379,HDAC3,ENSG00000171720
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,Q9UKV0,HDAC9,ENSG00000048052
DB00313,2.26828657377069e-05,4.6443020778457065,Valproic Acid,N03,Antiepileptics ,P12931,SRC,ENSG00000197122
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,Q13547,HDAC1,ENSG00000116478
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,Q92769,HDAC2,ENSG00000196591
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,P09884,POLA1,ENSG00000101868
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,P12268,IMPDH2,ENSG00000178035
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,P07947,YES1,ENSG00000176105
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,P06241,FYN,ENSG00000010810
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,P56524,HDAC4,ENSG00000068024
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,O15379,HDAC3,ENSG00000171720
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A01,Stomatological preparations ,P12931,SRC,ENSG00000197122
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q13547,HDAC1,ENSG00000116478
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q92769,HDAC2,ENSG00000196591
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P09884,POLA1,ENSG00000101868
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P12268,IMPDH2,ENSG00000178035
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P07947,YES1,ENSG00000176105
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P06241,FYN,ENSG00000010810
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P56524,HDAC4,ENSG00000068024
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",O15379,HDAC3,ENSG00000171720
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,A07,"Antidiarrheals, intestinal antiinflammatory/antiinfective agents ",P12931,SRC,ENSG00000197122
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,Q13547,HDAC1,ENSG00000116478
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,Q92769,HDAC2,ENSG00000196591
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,P09884,POLA1,ENSG00000101868
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,P12268,IMPDH2,ENSG00000178035
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,P07947,YES1,ENSG00000176105
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,P06241,FYN,ENSG00000010810
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,P56524,HDAC4,ENSG00000068024
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,O15379,HDAC3,ENSG00000171720
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,D01,Antifungals for dermatological use ,P12931,SRC,ENSG00000197122
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q13547,HDAC1,ENSG00000116478
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q92769,HDAC2,ENSG00000196591
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P09884,POLA1,ENSG00000101868
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P12268,IMPDH2,ENSG00000178035
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P07947,YES1,ENSG00000176105
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P06241,FYN,ENSG00000010810
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P56524,HDAC4,ENSG00000068024
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,O15379,HDAC3,ENSG00000171720
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,G01,Gynecological antiinfectives and antiseptics ,P12931,SRC,ENSG00000197122
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,Q13547,HDAC1,ENSG00000116478
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,Q92769,HDAC2,ENSG00000196591
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,P09884,POLA1,ENSG00000101868
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,P12268,IMPDH2,ENSG00000178035
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,P07947,YES1,ENSG00000176105
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,P06241,FYN,ENSG00000010810
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,P56524,HDAC4,ENSG00000068024
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,O15379,HDAC3,ENSG00000171720
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,J02,Antimycotics for systemic use ,P12931,SRC,ENSG00000197122
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,Q13547,HDAC1,ENSG00000116478
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,Q9UQL6,HDAC5,ENSG00000108840
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,Q92769,HDAC2,ENSG00000196591
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,P09884,POLA1,ENSG00000101868
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,P12268,IMPDH2,ENSG00000178035
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,P07947,YES1,ENSG00000176105
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,P06241,FYN,ENSG00000010810
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,P56524,HDAC4,ENSG00000068024
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,Q8WUI4,HDAC7,ENSG00000061273
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,O15379,HDAC3,ENSG00000171720
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,Q9UKV0,HDAC9,ENSG00000048052
DB01110,2.2630180935628617e-05,4.645311973706298,Miconazole,S02,Otologicals ,P12931,SRC,ENSG00000197122
DB01593,2.26060039970935e-05,4.645776199945115,,,,Q13547,HDAC1,ENSG00000116478
DB01593,2.26060039970935e-05,4.645776199945115,,,,Q9UQL6,HDAC5,ENSG00000108840
DB01593,2.26060039970935e-05,4.645776199945115,,,,Q92769,HDAC2,ENSG00000196591
DB01593,2.26060039970935e-05,4.645776199945115,,,,P09884,POLA1,ENSG00000101868
DB01593,2.26060039970935e-05,4.645776199945115,,,,P12268,IMPDH2,ENSG00000178035
DB01593,2.26060039970935e-05,4.645776199945115,,,,P07947,YES1,ENSG00000176105
DB01593,2.26060039970935e-05,4.645776199945115,,,,P06241,FYN,ENSG00000010810
DB01593,2.26060039970935e-05,4.645776199945115,,,,P56524,HDAC4,ENSG00000068024
DB01593,2.26060039970935e-05,4.645776199945115,,,,Q8WUI4,HDAC7,ENSG00000061273
DB01593,2.26060039970935e-05,4.645776199945115,,,,O15379,HDAC3,ENSG00000171720
DB01593,2.26060039970935e-05,4.645776199945115,,,,Q9UKV0,HDAC9,ENSG00000048052
DB01593,2.26060039970935e-05,4.645776199945115,,,,P12931,SRC,ENSG00000197122
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q13547,HDAC1,ENSG00000116478
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q9UQL6,HDAC5,ENSG00000108840
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q92769,HDAC2,ENSG00000196591
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P09884,POLA1,ENSG00000101868
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P12268,IMPDH2,ENSG00000178035
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P07947,YES1,ENSG00000176105
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P06241,FYN,ENSG00000010810
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P56524,HDAC4,ENSG00000068024
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q8WUI4,HDAC7,ENSG00000061273
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,O15379,HDAC3,ENSG00000171720
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,Q9UKV0,HDAC9,ENSG00000048052
DB14487,2.260600399709349e-05,4.645776199945116,Zinc Acetate,A16,Other alimentary tract and metabolism products ,P12931,SRC,ENSG00000197122
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,Q13547,HDAC1,ENSG00000116478
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,Q9UQL6,HDAC5,ENSG00000108840
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,Q92769,HDAC2,ENSG00000196591
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,P09884,POLA1,ENSG00000101868
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,P12268,IMPDH2,ENSG00000178035
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,P07947,YES1,ENSG00000176105
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,P06241,FYN,ENSG00000010810
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,P56524,HDAC4,ENSG00000068024
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,Q8WUI4,HDAC7,ENSG00000061273
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,O15379,HDAC3,ENSG00000171720
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,Q9UKV0,HDAC9,ENSG00000048052
DB04216,2.2234161459595904e-05,4.6529792449124825,,,,P12931,SRC,ENSG00000197122
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,Q13547,HDAC1,ENSG00000116478
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,Q9UQL6,HDAC5,ENSG00000108840
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,Q92769,HDAC2,ENSG00000196591
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,P09884,POLA1,ENSG00000101868
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,P12268,IMPDH2,ENSG00000178035
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,P07947,YES1,ENSG00000176105
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,P06241,FYN,ENSG00000010810
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,P56524,HDAC4,ENSG00000068024
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,Q8WUI4,HDAC7,ENSG00000061273
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,O15379,HDAC3,ENSG00000171720
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,Q9UKV0,HDAC9,ENSG00000048052
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,D11,Other dermatological preparations ,P12931,SRC,ENSG00000197122
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB08877,2.127333227991505e-05,4.672164476367675,Ruxolitinib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,P07947,YES1,ENSG00000176105
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,P06241,FYN,ENSG00000010810
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,P56524,HDAC4,ENSG00000068024
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,Q8WUI4,HDAC7,ENSG00000061273
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,O15379,HDAC3,ENSG00000171720
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,Q9UKV0,HDAC9,ENSG00000048052
DB05294,2.1165204363390283e-05,4.674377533782732,Vandetanib,L01,Antineoplastic agents ,P12931,SRC,ENSG00000197122
DB11829,2.113330263650675e-05,4.6750326276646845,,,,Q13547,HDAC1,ENSG00000116478
DB11829,2.113330263650675e-05,4.6750326276646845,,,,Q9UQL6,HDAC5,ENSG00000108840
DB11829,2.113330263650675e-05,4.6750326276646845,,,,Q92769,HDAC2,ENSG00000196591
DB11829,2.113330263650675e-05,4.6750326276646845,,,,P09884,POLA1,ENSG00000101868
DB11829,2.113330263650675e-05,4.6750326276646845,,,,P12268,IMPDH2,ENSG00000178035
DB11829,2.113330263650675e-05,4.6750326276646845,,,,P07947,YES1,ENSG00000176105
DB11829,2.113330263650675e-05,4.6750326276646845,,,,P06241,FYN,ENSG00000010810
DB11829,2.113330263650675e-05,4.6750326276646845,,,,P56524,HDAC4,ENSG00000068024
DB11829,2.113330263650675e-05,4.6750326276646845,,,,Q8WUI4,HDAC7,ENSG00000061273
DB11829,2.113330263650675e-05,4.6750326276646845,,,,O15379,HDAC3,ENSG00000171720
DB11829,2.113330263650675e-05,4.6750326276646845,,,,Q9UKV0,HDAC9,ENSG00000048052
DB11829,2.113330263650675e-05,4.6750326276646845,,,,P12931,SRC,ENSG00000197122
DB00398,2.1016648197585308e-05,4.677436545461172,Sorafenib,L01,Antineoplastic agents ,Q13547,HDAC1,ENSG00000116478
DB00398,2.1016648197585308e-05,4.677436545461172,Sorafenib,L01,Antineoplastic agents ,Q9UQL6,HDAC5,ENSG00000108840
DB00398,2.1016648197585308e-05,4.677436545461172,Sorafenib,L01,Antineoplastic agents ,Q92769,HDAC2,ENSG00000196591
DB00398,2.1016648197585308e-05,4.677436545461172,Sorafenib,L01,Antineoplastic agents ,P09884,POLA1,ENSG00000101868
DB00398,2.1016648197585308e-05,4.677436545461172,Sorafenib,L01,Antineoplastic agents ,P12268,IMPDH2,ENSG00000178035
